path,pnl
282,-0.00014896321536306267
283,-0.005663271198059788
284,0.0038337580392450166
285,0.0006356446337642402
286,-4.199584468539453e-05
287,-0.0010068086811709787
288,0.0002787733013837612
289,-7.851532306222267e-05
290,-0.004628742340094361
291,0.0030706851041244487
292,0.004934195005263537
293,3.473887151916877e-05
294,0.0031004005930441725
295,0.0021249572203327904
296,-0.0004359735246151075
297,-0.0008741695014289341
298,-0.0009185637146706949
299,0.0011354846516951067
300,-0.0009405550239467218
301,-0.008832167263356672
302,-0.001682685089718472
303,0.006436103737359478
304,0.008207460325405647
305,-0.004975941403378264
306,0.0011201586630531501
307,0.0002928427532151723
308,-0.002218011555417427
309,-0.0027076448308005455
310,0.002737518960049995
311,-0.0003063781435097557
312,-0.0008227736721309406
313,0.0002896943195520585
314,0.00017441688720000692
315,-0.0004467219485854791
316,0.002468356487734358
317,-0.000507685606607966
318,-0.0016664945737963066
319,0.000986813067093098
320,-0.00315231719622755
321,0.0007682972363989293
322,-0.000895504421380631
323,-0.003181845336231183
324,-0.0002706432502745937
325,-0.0013349600560517306
326,-0.001902903503453901
327,0.004682852378849474
328,-0.0005146255527041034
329,0.0015448435334077804
330,-0.0018887627447752298
331,-0.0014926630790805806
332,0.00014829633816138
333,0.006155403019140263
334,-0.00045476223080176403
335,-0.0007584039970862655
336,0.0045923291128988145
337,-0.0009418061917506169
338,-0.0021995057689976096
339,-0.0031503671775097468
340,0.0002710042889624287
341,-0.0008653157358622376
342,-0.00288096827800266
343,-0.002727930932438616
344,-0.002330958746527223
345,0.00018936744258679639
346,-0.0006749317293027746
347,-0.0038590810266374564
348,-0.0034003304286164106
349,0.002244169444338586
350,-0.000776676054438688
351,-0.0015225938313323528
352,0.0011066406087045788
353,0.00042127708613826087
354,0.0035410118672030144
355,-0.0008324665408025977
356,-0.0002393115342445018
357,0.0044594961928527965
358,0.0018370267063111162
359,5.067235344919018e-05
360,0.0038838862198813384
361,1.0600516730103788e-05
362,-0.0007918302292822748
363,0.001294291720301377
364,0.0010577063790255803
365,-0.00579219974019296
366,0.0019652479427210157
367,-0.0005659134505472006
